timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,speed,intent,intent_confidence,uncertainty,risk_score,state,counterfactual_risk
1772085870.545981,2.669911652832728,-0.08465209298349341,-20.09067138166187,5.0,0.0,0.0,20.0,5.0,TRANSIT,0.4140208627762027,0.7712135156223031,0.2933028969857427,ADAPTIVE,0.4410499955171058
1772085871.067712,5.995297771958223,-0.040021295886326025,-20.06074402292546,2,0,0,20.0,2.0,SURVEILLANCE,0.37576411094977114,0.7891557490099268,0.29266642030969736,ADAPTIVE,0.3595645790858862
1772085871.572737,8.016653216510763,-0.14932511559144865,-19.936566183048637,2,0,0,20.0,2.0,SURVEILLANCE,0.3457196410566976,0.7981077316516939,0.29186520641620983,ADAPTIVE,0.3583119782829998
1772085872.08035,9.991517524203037,0.005805916535690886,-20.00155537161795,2,0,0,20.0,2.0,ADAPTIVE,0.37957185095731694,0.7846074202613391,0.29008698049268267,ADAPTIVE,0.3574144503254054
1772085872.589199,12.060832799325155,0.06414324391360422,-20.111381662240085,2,0,0,20.0,2.0,ADAPTIVE,0.3772048033550578,0.7901099805432356,0.5594483708882845,ADAPTIVE,0.3562540463178083
1772085873.093929,14.043111584044073,-0.12579038004874418,-19.912807113422293,2,0,0,20.0,2.0,ADAPTIVE,0.3873122845087447,0.78830603819184,0.5523846551251175,ADAPTIVE,0.35408884970464694
1772085873.599879,16.122408460749377,-0.06329255914901769,-20.00459983851426,2,0,0,20.0,2.0,SURVEILLANCE,0.38727121465356484,0.7868288517547987,0.5448162017440517,ADAPTIVE,0.35242537651854766
1772085874.102769,18.03422872552277,0.03396381912855322,-19.939766975635177,2,0,0,20.0,2.0,SURVEILLANCE,0.37367949285772334,0.7871237042794144,0.5367142659827782,ADAPTIVE,0.35038419980445157
1772085874.6106298,20.085660370641012,0.02218442325540346,-20.043892106097335,2,0,0,20.0,2.0,SURVEILLANCE,0.4058732275432334,0.7669537391367692,0.5281413834523303,ADAPTIVE,0.3483385610362642
1772085875.116983,22.018299119746253,-0.02492394404247422,-20.07256805649505,2,0,0,20.0,2.0,SURVEILLANCE,0.3959202151533768,0.7771483657155096,0.519151055881903,ADAPTIVE,0.3460615650348993
1772085875.624164,24.012489913799108,0.05523820624950037,-19.902766558351917,2,0,0,20.0,2.0,SURVEILLANCE,0.43981313099781894,0.7510865700180936,0.5170083465227713,ADAPTIVE,0.34313215094393884
1772085876.12786,26.114223020541214,0.023240541910328438,-19.892929633393855,2,0,0,20.0,2.0,TRANSIT,0.346599431998125,0.796483310636376,0.5124342181358492,ADAPTIVE,0.34022433181127776
1772085876.635303,28.067065127331603,-0.3135412179493974,-19.961670066999,2,0,0,20.0,2.0,TRANSIT,0.36432257564612375,0.7934308222383626,0.5071559418896269,ADAPTIVE,0.33741967105523063
1772085877.142773,30.155488600788253,-0.12198152794487004,-19.907195931200548,2,0,0,20.0,2.0,ADAPTIVE,0.4139928842392631,0.7607789150355239,0.5028399201144362,ADAPTIVE,0.334248620386901
1772085877.647646,32.14440282453066,0.02158487537936343,-20.010344466806163,2,0,0,20.0,2.0,ADAPTIVE,0.38348381832405143,0.7787662955592106,0.49745477311734826,ADAPTIVE,0.3314896047050415
