timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,speed,intent,intent_confidence,uncertainty,risk_score,state,counterfactual_risk
1771936879.1859698,2.432746436758239,-0.025994167046620883,-19.929347799782377,5.0,0.0,0.0,20.0,5.0,ADAPTIVE,0.41294779987582503,0.7736025566533388,0.2938706424431625,ADAPTIVE,0.4409575018840547
1771936879.692082,5.995319551201468,-0.0629130761047814,-20.014285876207975,2,0,0,20.0,2.0,SURVEILLANCE,0.4031573063366269,0.7751989449713679,0.29281312095475764,ADAPTIVE,0.3594509611418947
1771936880.1987221,8.063295575726839,0.26705333378901275,-19.995203548276006,2,0,0,20.0,2.0,SURVEILLANCE,0.36083209328737853,0.794109485169662,0.29179585967163935,ADAPTIVE,0.3586804698449436
1771936880.705854,9.791049353849973,0.09187047793640639,-19.9500845145306,2,0,0,20.0,2.0,ADAPTIVE,0.3523469266451714,0.792951638966719,0.29047169523532734,ADAPTIVE,0.35748345091236244
1771936881.209156,12.074239298174556,0.1744238064946232,-19.91251936137375,2,0,0,20.0,2.0,TRANSIT,0.39333273012368153,0.7714627875688372,0.5597099269905381,ADAPTIVE,0.3558731204658453
1771936881.7172868,14.020229508689702,0.010401236693262267,-19.94121445733487,2,0,0,20.0,2.0,ADAPTIVE,0.40213260960776054,0.7717677311518737,0.5521650935026197,ADAPTIVE,0.3542568799443122
1771936882.223695,15.974036215525661,-0.05278850468327391,-19.910158299630506,2,0,0,20.0,2.0,ADAPTIVE,0.3661841223511843,0.7872347878184394,0.5450361263057582,ADAPTIVE,0.35235923550682335
1771936882.7301152,17.951838312925094,-0.029156312422104994,-20.058506537563602,2,0,0,20.0,2.0,TRANSIT,0.3469697623590003,0.794298442177674,0.5358473733951119,ADAPTIVE,0.3507113380727795
1771936883.235428,19.98687024116999,0.01536672114265236,-20.156574402382244,2,0,0,20.0,2.0,TRANSIT,0.3473686542306798,0.7993138577146703,0.5274765877886121,ADAPTIVE,0.3487165360868149
1771936883.7415192,21.992449346106064,0.1248980579998898,-20.036305689158468,2,0,0,20.0,2.0,ADAPTIVE,0.41978075538128795,0.7638926462579405,0.5191895085215458,ADAPTIVE,0.34608979679192375
1771936884.2491121,23.980863172844423,-0.024767973511463738,-20.0612785359003,2,0,0,20.0,2.0,SURVEILLANCE,0.45074024194259804,0.7474223836577627,0.5164261679430758,ADAPTIVE,0.34352203800438474
1771936884.7545311,25.99267933978429,-0.06063601448595975,-19.92277173641301,2,0,0,20.0,2.0,TRANSIT,0.38060322269326435,0.7877869434326459,0.5124301156609099,ADAPTIVE,0.3404246139087077
1771936885.261015,27.92052980827065,-0.1325662165620883,-19.866442159083864,2,0,0,20.0,2.0,ADAPTIVE,0.3630496677746275,0.7886185599931521,0.5081544953845227,ADAPTIVE,0.3374856992797552
1771936885.768459,30.05293766441026,0.023400854002957074,-20.005590824788268,2,0,0,20.0,2.0,SURVEILLANCE,0.34762389029484636,0.7973680208785048,0.5027186202180594,ADAPTIVE,0.33473791384907736
1771936886.275771,32.02614465112951,-0.13277540454858067,-19.957482180158614,2,0,0,20.0,2.0,SURVEILLANCE,0.3719998476533392,0.7852835593176721,0.49813601098177385,ADAPTIVE,0.3314593810338323
1771936886.783463,34.018693986688604,-0.09399170050840762,-20.002508581582575,2,0,0,20.0,2.0,TRANSIT,0.3878289607060876,0.7739699302996645,0.492855820416552,ADAPTIVE,0.3283875689067407
1771936887.292446,36.16604173188377,-0.028495655470365873,-20.078559029559493,2,0,0,20.0,2.0,SURVEILLANCE,0.4422835956621484,0.7599285791429092,0.486984987017322,ADAPTIVE,0.3250534152264209
1771936887.7964,37.98683252459275,-0.09081283319150363,-20.007317238157444,2,0,0,20.0,2.0,SURVEILLANCE,0.3500620166330561,0.7953116217398454,0.48211958450524606,ADAPTIVE,0.32171063567541086
1771936888.300363,39.964397484135866,-0.0025343810142795147,-20.053760099857037,2,0,0,20.0,2.0,TRANSIT,0.3900913076522675,0.7731039610789554,0.47661092572941754,ADAPTIVE,0.3184151811014294
1771936888.809176,42.1297598585886,-0.027071842387744585,-20.0541651768688,2,0,0,20.0,2.0,ADAPTIVE,0.36462806076911325,0.7916693950856698,0.470880027328994,ADAPTIVE,0.31452034298128384
1771936889.313646,43.81095952888625,-0.027785499766385453,-20.071164119113124,2,0,0,20.0,2.0,TRANSIT,0.4032610504608639,0.7707319568974081,0.46661727318988544,ADAPTIVE,0.3114932665220872
1771936889.8214998,45.91996030447481,-0.16955808732206573,-19.853860810095714,2,0,0,20.0,2.0,SURVEILLANCE,0.36838437460171813,0.7886746006556514,0.46024697093516426,ADAPTIVE,0.30686257255268196
1771936890.3290691,47.944574603106545,0.08179011463133455,-19.92850889889341,2,0,0,20.0,2.0,SURVEILLANCE,0.3766839762364977,0.7800462699064051,0.4587202705285436,ADAPTIVE,0.30334476503520685
1771936890.8341172,50.213860080424105,0.07521018720153472,-20.145288953957685,2,0,0,20.0,2.0,ADAPTIVE,0.427068121013172,0.7591108479666897,0.4563292916645832,ADAPTIVE,0.29962411341631423
1771936891.3376782,52.10419184894208,0.08432770754775365,-19.926614522710185,2,0,0,20.0,2.0,ADAPTIVE,0.38370592069271864,0.7824362125678067,0.4545293236950601,ADAPTIVE,0.2952622554781868
1771936891.8412092,53.995541440353655,0.14075239783768417,-19.886778010524992,2,0,0,20.0,2.0,SURVEILLANCE,0.43473722467993964,0.7514581181095151,0.45219450344074236,ADAPTIVE,0.2914130385666974
1771936892.349355,56.197949024974015,-0.08934529846351809,-20.014805024257786,2,0,0,20.0,2.0,SURVEILLANCE,0.4052421637502889,0.7727279226889644,0.44864198113477605,ADAPTIVE,0.2873181490395559
1771936892.854592,58.12542455286167,0.13954346611324395,-19.83533916902105,2,0,0,20.0,2.0,TRANSIT,0.3777330802266076,0.7913038089254251,0.44683534031700417,ADAPTIVE,0.28292727677637886
1771936893.361814,60.200416003094055,-0.12241307369456672,-20.111362085113996,2,0,0,20.0,2.0,TRANSIT,0.37702658736734435,0.7873655060050959,0.44381924843566184,ADAPTIVE,0.2794754381039163
1771936893.86743,61.88943722311029,-0.08973369895057781,-19.91466243679436,2,0,0,20.0,2.0,SURVEILLANCE,0.36351862421922126,0.7906447410498357,0.44240505981354555,ADAPTIVE,0.27537307177481896
1771936894.375822,63.979280160046606,-0.2922194688650565,-19.814865514530975,2,0,0,20.0,2.0,TRANSIT,0.34351333399603107,0.7953824116379283,0.43914719345948533,ADAPTIVE,0.27063685151706773
1771936894.8831968,65.8864971300442,0.1698187826870846,-19.99986954272846,2,0,0,20.0,2.0,ADAPTIVE,0.39877069643275265,0.768890489680214,0.43829878052851856,ADAPTIVE,0.26739796949143774
1771936895.391288,68.02498086971406,0.08439235981881485,-19.94637357633492,2,0,0,20.0,2.0,ADAPTIVE,0.38704030664908134,0.7875970611906249,0.43600485655470456,ADAPTIVE,0.2626842608788207
1771936895.8965409,69.85395609647966,-0.1675244002960559,-20.051782757852305,2,0,0,20.0,2.0,ADAPTIVE,0.41181566150598,0.760921322194707,0.4343055663735689,ADAPTIVE,0.25907523969740254
1771936896.4007921,71.99518059820436,0.028291069611853115,-19.933935878920945,2,0,0,20.0,2.0,TRANSIT,0.35324911938408693,0.796334414094771,0.4313986989101176,ADAPTIVE,0.2541686857150519
1771936896.90874,73.8501237163968,-0.019845793146188985,-19.95063070060936,2,0,0,20.0,2.0,TRANSIT,0.37897652433539447,0.7851454476683237,0.4294917662354459,ADAPTIVE,0.2502264041564777
1771936897.4175649,76.03642780992756,-0.07938828540634996,-20.005377465934345,2,0,0,20.0,2.0,SURVEILLANCE,0.3562802899592365,0.7899425533843516,0.42624770390942396,ADAPTIVE,0.2456749244733085
1771936897.926372,77.801200296419,-0.005507312743429452,-19.831590931977935,2,0,0,20.0,2.0,ADAPTIVE,0.36012005951323056,0.7912474730095018,0.4244446999065427,ADAPTIVE,0.2412727636066868
1771936898.434599,79.99570639303526,-0.013727359225584016,-19.98819713566275,2,0,0,20.0,2.0,ADAPTIVE,0.40379899029702804,0.7654573323674198,0.4213763179222624,ADAPTIVE,0.2370242245466643
1771936898.942357,81.98398813470887,-0.001415565602401747,-19.958564488097924,2,0,0,20.0,2.0,TRANSIT,0.4027155603808373,0.7696657563388384,0.41858280846211654,ADAPTIVE,0.23257228378755462
1771936899.450148,83.93805404987403,0.12328084497058159,-19.76447399962724,2,0,0,20.0,2.0,SURVEILLANCE,0.37330144977207197,0.7857943360089893,0.4160428539611715,ADAPTIVE,0.22763316042649578
1771936899.957773,85.91591354234819,0.03436084424598471,-19.892227278564707,2,0,0,20.0,2.0,ADAPTIVE,0.40360878264003563,0.7665503815696495,0.41429958925190785,ADAPTIVE,0.22369024439786706
1771936900.465735,88.06237707823487,-0.015199398606669646,-19.954158495558996,2,0,0,20.0,2.0,ADAPTIVE,0.43090332027953165,0.7618106474795482,0.4109642900319498,ADAPTIVE,0.21914139521141623
1771936900.9700081,90.20697327873474,0.07856171041405427,-20.033555124376008,2,0,0,20.0,2.0,ADAPTIVE,0.3975990744104514,0.7725538667003636,0.40830810600754175,ADAPTIVE,0.21467953381532634
1771936901.478251,91.92677801678776,-0.00919307791116384,-20.079799669663327,2,0,0,20.0,2.0,ADAPTIVE,0.40200346385491464,0.7781943924078026,0.40611798521137205,ADAPTIVE,0.21098991967210579
1771936901.986262,94.03711315777845,-0.15926365235117335,-19.939117240406393,2,0,0,20.0,2.0,SURVEILLANCE,0.35775584394866206,0.7897027612137151,0.40295186888196943,ADAPTIVE,0.09987823448081279
1771936902.48953,95.97934511654749,0.014690664793008651,-19.991351457689902,2,0,0,20.0,2.0,SURVEILLANCE,0.45355348681205876,0.7370138109185184,0.4008099653844834,ADAPTIVE,0.0999827029153798
1771936902.992498,98.10061176124208,-0.018795979856937737,-20.048038079727124,2,0,0,20.0,2.0,SURVEILLANCE,0.35928663077828826,0.7902962271059769,0.3982692977945813,ADAPTIVE,0.10009607615945425
1771936903.501194,100.02288942817903,0.07316937217559351,-20.15758672234969,2,0,0,20.0,2.0,SURVEILLANCE,0.4202156121713541,0.7672213372726483,0.39595871617837225,ADAPTIVE,0.10031517344469938
1771936904.00511,101.92048474191316,0.0024485612128637858,-20.147160656066614,2,0,0,20.0,2.0,SURVEILLANCE,0.35538436916868826,0.7923302361633459,0.3935249665617838,ADAPTIVE,0.10029432131213323
1771936904.512855,103.95076728327346,0.017856268546080103,-20.018957823974574,2,0,0,20.0,2.0,ADAPTIVE,0.3786936924304494,0.7805053539812541,0.32919701083113556,ADAPTIVE,0.10003791564794914
1771936905.018764,106.0616613912194,-0.17184056823905583,-19.804222060188142,2,0,0,20.0,2.0,ADAPTIVE,0.35146624831754053,0.7969012679848756,0.3284318842118054,ADAPTIVE,0.09960844412037628
1771936905.526491,107.99667530763308,0.1053794922105321,-19.73548857367584,2,0,0,20.0,2.0,ADAPTIVE,0.3808317205723472,0.7869365885314268,0.3285071221613661,ADAPTIVE,0.09947097714735167
1771936906.034177,109.9943896929188,-0.16827206614712137,-20.00078765768173,2,0,0,20.0,2.0,ADAPTIVE,0.4053421393930543,0.7784024061202419,0.32870536071449624,ADAPTIVE,0.10000157531536347
1771936906.5424042,111.85580967834562,-0.17425013539833986,-19.885006249885063,2,0,0,20.0,2.0,SURVEILLANCE,0.3847607434686295,0.7754011503095481,0.32841586428495106,ADAPTIVE,0.09977001249977013
